processed_intent,processed_class,processed_attributes,processed_filter_attributes,processed_key_quantity,id,user_msg,expected_intent,expected_class,expected_attributes,expected_filter_attributes,expected_key_quantity,dataset
delete,ingredient,{'stock': ''},{},,a4e5eba3-6608-42f8-a6e2-02a3bef345eb,delete ingredients not in stock,delete,ingredient,{},{'in_stock': 'false'},1,SYNTHETIC
update,restaurant,{'status': 'closed'},{'rating': 'below 3'},,707f179e-41dd-427c-9c06-87bfe608d9ef,"update restaurants with rating below 3, set status=closed",update,restaurant,{'status': 'closed'},{'rating': '<3'},2,SYNTHETIC
read,car,{},{},,127c6df8-a328-4fa5-bf4e-25b1203f3ac4,get cars manufactured in Germany,read,car,{},{'country_of_origin': 'germany'},1,SYNTHETIC
delete,houses,{'garage': ''},{},,ff639d56-7e22-439b-a1f7-9fa8deacc24d,delete houses with no garage,delete,house,{},{'garage': 'false'},1,SYNTHETIC
update,pet,{'owner': 'jane'},{'chip': 'id 123'},,d5c6b228-2327-4861-bf0d-80789fce9779,"update pets with chip id 123, set owner=Jane",update,pet,{'owner': 'jane'},{'chip_id': '123'},2,SYNTHETIC
read,plants,{'daily_watering': ''},{},,474a389d-59ec-43a8-889f-1e6204bed87b,show plants that need daily watering,read,plant,{},{'watering_frequency': 'daily'},1,SYNTHETIC
delete,computers,{'years': ''},{},,897363e2-b2b4-4b20-9b34-2be2400edca1,delete computers older than 5 years,delete,computer,{},{'age': '>5 years'},1,SYNTHETIC
update,phones,{'charging': 'true'},{'low_battery': ''},,808a4d42-0edc-4acd-bfa7-1a8058cadf24,"update phones with low battery, set charging=true",update,phone,{'charging': 'true'},{'battery_level': 'low'},2,SYNTHETIC
read,appliances,{'appliances': 'warranty still active'},{},,5da0ac8d-a53a-4247-91a1-251eb0e9ed7c,get appliances with warranty still active,read,appliance,{},{'warranty_status': 'active'},1,SYNTHETIC
delete,clothing,{'items': 'with rips'},{},,27e947c8-eb09-4fba-9e0c-734992b9c118,delete clothing items with rips,delete,clothing,{},{'condition': 'ripped'},1,SYNTHETIC
update,foot,{'condition': 'new'},{'footwear': '8'},,a208df8c-d80b-4339-ab0d-c13e5adf2772,"update footwear with size 8, set condition=new",update,footwear,{'condition': 'new'},{'size': '8'},2,SYNTHETIC
read,furniture,{'assembly': ''},{},,2041f45f-ff63-4a64-aa95-808501df8355,show furniture requiring assembly,read,furniture,{},{'assembly_required': 'true'},1,SYNTHETIC
update,devices,{'power_saver_mode': 'true'},{'low_battery': ''},,ae68e8c2-99ca-4610-8fe8-52b28b4d6c3d,"update devices with low battery, set power_saver_mode=true",update,device,{'power_saver_mode': 'true'},{'battery_status': 'low'},2,SYNTHETIC
delete,game,{'games': 'with low reviews'},{},,3ce6c28e-8c79-4e59-9c04-1685730a0bd4,delete games with low reviews,delete,game,{},{'reviews': 'low'},1,SYNTHETIC
read,artwork,{'artworks': 'on display'},{},,4b64ff1e-74b8-4a66-a1c9-37615dfa47f2,show artworks on display,read,artwork,{},{'status': 'on display'},1,SYNTHETIC
update,monuments,{'renovation_needed': 'false'},{'historical_protection': ''},,3972f7c2-e868-4c3a-aed5-5417240d7a19,"update monuments with historical protection, set renovation_needed=false",update,monument,{'renovation_needed': 'false'},{'protection_status': 'historical'},2,SYNTHETIC
delete,countries,{'travel': 'warnings'},{},,5292ed51-50be-41eb-adec-b932852e9ba0,delete countries with travel warnings,delete,country,{},{'travel_advisory': 'warning'},1,SYNTHETIC
read,person,{},{},,26c21e49-d750-4283-8257-022981177fc7,show persons older than 60,read,person,{},{'age': '>60'},1,SYNTHETIC
update,planets,{'life_potential': 'high'},{'liquid_water': ''},,481431b2-bdda-425a-a0c5-e178be13aaab,"update planets with liquid water, set life_potential=high",update,planet,{'life_potential': 'high'},{'water_present': 'true'},2,SYNTHETIC
delete,galaxies,{'merger': ''},{},,25bfbde6-2ce3-436e-93f0-8ecdabd4dd00,delete galaxies experiencing a merger,delete,galaxy,{},{'merger_status': 'in progress'},1,SYNTHETIC
read,instruments,"{'instruments': 'in mint', 'condition': ''}",{},,a8e7bbba-6a54-4dd1-bd6d-2f7c08248901,show instruments in mint condition,read,instrument,{},{'condition': 'mint'},1,SYNTHETIC
update,sculpture,{},,,c276c813-7528-4296-aa48-1f7975a0c6f0,"update sculptures made of bronze, set value=high",update,sculpture,{'value': 'high'},{'material': 'bronze'},2,SYNTHETIC
add,subject,{'prerequisites': 'math 101'},{},,cc8fc1a0-6b77-4e2b-9a9e-3b67c420ca72,add subject with prerequisites='Math 101',add,subject,{'prerequisites': 'math 101'},{},1,SYNTHETIC
add,outcome,{'status': 'pending'},{},,f57ea5f8-d414-407c-aca8-a5e42734629a,add outcome with status=pending,add,outcome,{'status': 'pending'},{},1,SYNTHETIC
add,test,{'result': 'pass'},{},,f8b5a318-6608-464e-b6e7-8fbf25b3e649,add test with result=pass,add,test,{'result': 'pass'},{},1,SYNTHETIC
add,course,{'capacity': '50'},{},,01459dc2-78d1-4bfa-ae15-0878522cd1aa,add course with capacity=50,add,course,{'capacity': '50'},{},1,SYNTHETIC
add,employee,{'position': 'manager'},{},,784cec74-7752-4e74-bc0a-695fbd39ee06,add employee with position=Manager,add,employee,{'position': 'manager'},{},1,SYNTHETIC
add,customer,{'loyalty_program': 'true'},{},,e751624b-bbad-4a44-95a1-ef4bf5bf1d43,add customer with loyalty_program=true,add,customer,{'loyalty_program': 'true'},{},1,SYNTHETIC
add,project,{'budget': '100000'},{},,8665e5f8-3386-4081-a279-2195c8000d3e,add project with budget=100000,add,project,{'budget': '100000'},{},1,SYNTHETIC
add,event,{'attendee_count': '500'},{},,3adb5724-81f3-48aa-837c-c1aadc03a794,add event with attendee_count=500,add,event,{'attendee_count': '500'},{},1,SYNTHETIC
add,user,{'last_login': 'yesterday'},{},,ba1de35c-76fc-4fe6-8d0b-d370cdb5f538,add user with last_login=yesterday,add,user,{'last_login': 'yesterday'},{},1,SYNTHETIC
add,document,"{'keywords': 'legal', 'contract': ''}",{},,3804098d-e2df-498d-8a67-f3f0d957eba6,"add document with keywords=legal, contract",add,document,"{'keywords': 'legal, contract'}",{},1,SYNTHETIC
add,song,{'release_year': '2020'},{},,3443ec2b-d810-4922-8d8a-160d78776c63,add song with release_year=2020,add,song,{'release_year': '2020'},{},1,SYNTHETIC
add,play,{'privacy_setting': 'public'},{},,ef3974ae-aa31-455a-8ad8-e5b36b42026b,add playlist with privacy_setting=public,add,playlist,{'privacy_setting': 'public'},{},1,SYNTHETIC
add,recipe,{'serving_size': '4'},{},,019580dc-2e32-454b-986f-8849cd481595,add recipe with serving_size=4,add,recipe,{'serving_size': '4'},{},1,SYNTHETIC
add,restaurant,{'reservation_required': 'true'},{},,c9df2d9d-c1c3-45e3-9024-209cfbcfb7ed,add restaurant with reservation_required=true,add,restaurant,{'reservation_required': 'true'},{},1,SYNTHETIC
add,house,{'heating_type': 'gas'},{},,c7438c33-0cce-4a27-82a9-fbca39382297,add house with heating_type=gas,add,house,{'heating_type': 'gas'},{},1,SYNTHETIC
add,plant,{'light_requirement': 'full sun'},{},,8736908f-d6cb-4742-b6ea-c09766d74da8,add plant with light_requirement=full sun,add,plant,{'light_requirement': 'full sun'},{},1,SYNTHETIC
add,phone,{'inches': ''},{},,d7675ef4-e9f4-42c4-aa0a-fcb51182bb64,add phone with screen_size=6.1 inches,add,phone,{'screen_size': '6.1 inches'},{},1,SYNTHETIC
add,clothing,{'material': 'cotton'},{},,22382973-81dd-4bae-a2ba-399fee0443a5,add clothing with material=cotton,add,clothing,{'material': 'cotton'},{},1,SYNTHETIC
add,furniture,{'condition': 'new'},{},,faa86ddb-f352-4a72-a6d8-4e04e425b3c0,add furniture with condition=new,add,furniture,{'condition': 'new'},{},1,SYNTHETIC
add,device,{'battery_life': '10 hours'},{},,9e7c6fe1-cc2e-4afe-a767-4b23ecfaa0ef,add device with battery_life=10 hours,add,device,{'battery_life': '10 hours'},{},1,SYNTHETIC
add,game,{'multiplayer_support': 'true'},{},,7286ebdb-54d5-4467-85d0-8173ca9d5af3,add game with multiplayer_support=true,add,game,{'multiplayer_support': 'true'},{},1,SYNTHETIC
add,artwork,{'creation_date': '1888'},{},,7501210b-2bd9-451f-8e15-9fef27a458c9,add artwork with creation_date=1888,add,artwork,{'creation_date': '1888'},{},1,SYNTHETIC
add,monument,{'maintenance_status': 'good'},{},,b85f8f82-7f5b-4f42-8465-8cac8e6222dd,add monument with maintenance_status=good,add,monument,{'maintenance_status': 'good'},{},1,SYNTHETIC
add,country,{'major_language': 'english'},{},,538ecd07-c3ac-44e0-9e11-41220c9db4af,add country with major_language=English,add,country,{'major_language': 'english'},{},1,SYNTHETIC
add,person,{'marital_status': 'single'},{},,ee297af2-b06d-483e-acba-a90c9ff5a865,add person with marital_status=single,add,person,{'marital_status': 'single'},{},1,SYNTHETIC
add,planet,{'rings': 'true'},{},,410788dc-e526-47fc-9d56-6db9d4629ede,add planet with rings=true,add,planet,{'rings': 'true'},{},1,SYNTHETIC
add,galaxy,{'number_of_stars': '200 billion'},{},,b2368f1f-97df-4f4a-8a55-444480134d47,add galaxy with number_of_stars=200 billion,add,galaxy,{'number_of_stars': '200 billion'},{},1,SYNTHETIC
add,instrument,{'year_manufactured': '2010'},{},,44419e20-5ef6-4a9f-910a-129be6706bf6,add instrument with year_manufactured=2010,add,instrument,{'year_manufactured': '2010'},{},1,SYNTHETIC
read,software,{'perpetual_license': ''},{},,08daba34-57b3-4481-a634-6894236ede00,get software with perpetual license,read,software,{},{'license': 'perpetual'},1,SYNTHETIC
update,consoles,{},,,678ed2c9-21f8-4ed6-b043-4c9b4d65acf3,"update consoles with serial number XYZ, set firmware_version=latest",update,console,{'firmware_version': 'latest'},{'serial_number': 'xyz'},2,SYNTHETIC
delete,museum,"{'museums': 'with', 'current_exhibitions': ''}",{},,3e92c902-46b8-4d5b-b899-bcefc485b0f4,delete museums with no current exhibitions,delete,museum,{},{'current_exhibitions': 'none'},1,SYNTHETIC
read,landmarks,{'landmarks': 'with free entry'},{},,776fbebc-40c9-44c1-9dd3-110966012ada,get landmarks with free entry,read,landmark,{},{'entry_fee': 'free'},1,SYNTHETIC
update,city,{},,,395eb6d4-6be5-4141-8543-bbb37c1ea922,"update cities with high crime rates, set policing_level=increased",update,city,{'policing_level': 'increased'},{'crime_rate': 'high'},2,SYNTHETIC
delete,animals,{},{},,575ff001-7138-4434-a412-c55f1e1ff2df,delete animals listed as endangered,delete,animal,{},{'conservation_status': 'endangered'},1,SYNTHETIC
read,stars,{'stars': 'nearing supernova'},{},,20dc20d6-a299-47a1-b109-cc2012f3b02a,get stars nearing supernova,read,star,{},{'stage': 'nearing supernova'},1,SYNTHETIC
update,universe,{},,,6077e3a9-21f6-435c-b6e4-8e2fbf846fa1,"update universe with expansion rate increasing, set dark_energy_research=active",update,universe,{'dark_energy_research': 'active'},{'expansion_rate': 'increasing'},2,SYNTHETIC
delete,paintings,{'20th_century': ''},{},,05c23a00-b2e8-45ee-9cb3-ba5948b1ff46,delete paintings from 20th century,delete,painting,{},{'century': '20th'},1,SYNTHETIC
add,student,{'major': 'computer science'},{},,104a106a-a78a-4d25-a17c-2e50c0d670aa,add a student with major=Computer Science,add,student,{'major': 'computer science'},{},1,SYNTHETIC
add,teacher,{'tenure': 'true'},{},,1153b676-441d-47c6-bd04-7619c085d843,add teacher with tenure=true,add,teacher,{'tenure': 'true'},{},1,SYNTHETIC
add,in,"{'payment_method': 'credit', 'card': ''}",{},,445d43ef-ada7-4a26-a8d0-a5b739c04bc1,add invoice with payment_method=credit card,add,invoice,{'payment_method': 'credit card'},{},1,SYNTHETIC
add,article,{'topic': 'space exploration'},{},,3b9b08f6-864a-4641-b30b-e0a7f7a0d14a,add article with topic=Space Exploration,add,article,{'topic': 'space exploration'},{},1,SYNTHETIC
add,book,{'genre': 'fantasy'},{},,1aea8312-4665-45aa-b7f4-3bf71a297cf6,add book with genre=Fantasy,add,book,{'genre': 'fantasy'},{},1,SYNTHETIC
add,product,{'stock_quantity': '100'},{},,538d999d-899d-4a92-9610-b5f4541c49a1,add product with stock_quantity=100,add,product,{'stock_quantity': '100'},{},1,SYNTHETIC
add,order,{'shipping_address': '123 elm st'},{},,4cff743a-7bc3-445c-91a1-90627ecba8af,add order with shipping_address=123 Elm St,add,order,{'shipping_address': '123 elm st'},{},1,SYNTHETIC
add,task,{'priority': 'high'},{},,04ca9d02-f01c-4c87-b050-1422a6c0d064,add task with priority=high,add,task,{'priority': 'high'},{},1,SYNTHETIC
add,feedback,{'category': 'bug report'},{},,d1e745e8-4e8a-4f4c-b1f4-c3bb0f5a512d,add feedback with category=bug report,add,feedback,{'category': 'bug report'},{},1,SYNTHETIC
add,report,{'format': 'csv'},{},,447ee3df-2e15-435e-8a40-ccbf52b64e6a,add report with format=CSV,add,report,{'format': 'csv'},{},1,SYNTHETIC
add,film,{'runtime': '150 minutes'},{},,30374b29-10ea-4b91-aa2a-9563def95068,add movie with runtime=150 minutes,add,movie,{'runtime': '150 minutes'},{},1,SYNTHETIC
add,album,{'total_tracks': '12'},{},,951f7645-fc18-489d-b4e8-5a65babd5059,add album with total_tracks=12,add,album,{'total_tracks': '12'},{},1,SYNTHETIC
add,podcast,{'average_episode_length': '30 minutes'},{},,3862793e-a950-435d-b0fd-acaf948c4963,add podcast with average_episode_length=30 minutes,add,podcast,{'average_episode_length': '30 minutes'},{},1,SYNTHETIC
add,ingredient,{'gluten_free': ''},{},,fae419ca-dc30-47d9-a946-41d078756386,add ingredient with allergen_info=gluten-free,add,ingredient,{'allergen_info': 'gluten-free'},{},1,SYNTHETIC
add,car,{'transmission': 'automatic'},{},,cc5a4025-519b-4b97-8704-c35e5fa5aae0,add car with transmission=automatic,add,car,{'transmission': 'automatic'},{},1,SYNTHETIC
add,pet,{'microchip_id': '12345'},{},,b33f9b9d-da8a-47bb-8021-67affa374630,add pet with microchip_id=12345,add,pet,{'microchip_id': '12345'},{},1,SYNTHETIC
add,computer,{'storage_type': 'ssd'},{},,03df259b-d459-4939-9a0a-72846763599d,add computer with storage_type=SSD,add,computer,{'storage_type': 'ssd'},{},1,SYNTHETIC
add,app,{'installation_type': 'built-in'},{},,0005dabb-9000-430f-bc38-e867b1fec779,add appliance with installation_type=built-in,add,appliance,{'installation_type': 'built-in'},{},1,SYNTHETIC
add,foot,{'sole_material': 'rubber'},{},,83ce568b-9f76-41c4-a0d3-19bf0b24eace,add footwear with sole_material=rubber,add,footwear,{'sole_material': 'rubber'},{},1,SYNTHETIC
add,building,{'purpose': 'residential'},{},,371c0101-7b37-4496-87dc-c1371f1ca6ad,add building with purpose=residential,add,building,{'purpose': 'residential'},{},1,SYNTHETIC
add,software,{'operating_system': 'macos'},{},,d82e619a-4668-480c-a72e-00d26ac9d701,add software with operating_system=macOS,add,software,{'operating_system': 'macos'},{},1,SYNTHETIC
add,console,{'controller_type': 'wireless'},{},,1fa23ab3-4999-4b60-baf7-23f33a0deccb,add console with controller_type=wireless,add,console,{'controller_type': 'wireless'},{},1,SYNTHETIC
add,museum,{'visitor_restrictions': 'none'},{},,b448c9f2-30e1-4ea5-9144-bd229718950b,add museum with visitor_restrictions=none,add,museum,{'visitor_restrictions': 'none'},{},1,SYNTHETIC
add,landmark,{},{},,613afc46-48e0-43d7-8d0d-f4a39d48428e,add landmark with historical_status=protected,add,landmark,{'historical_status': 'protected'},{},1,SYNTHETIC
add,city,{'average_temperature': '25'},{},,63a24f88-68d2-4688-9809-9e6252d438e3,add city with average_temperature=25 C,add,city,{'average_temperature': '25 c'},{},1,SYNTHETIC
add,animal,{'lifespan_in_captivity': '20 years'},{},,f31f2611-a269-4072-8660-4551d5d04949,add animal with lifespan_in_captivity=20 years,add,animal,{'lifespan_in_captivity': '20 years'},{},1,SYNTHETIC
add,star,{'light_years': ''},{},,22c3c96e-3802-4db0-9f71-41fb574281f7,add star with distance_from_earth=4.2 light-years,add,star,{'distance_from_earth': '4.2 light-years'},{},1,SYNTHETIC
add,universe,{'heat': 'death'},{},,7845e393-8a0c-4635-a26a-377214fa0dde,add universe with estimated_future=heat death,add,universe,{'estimated_future': 'heat death'},{},1,SYNTHETIC
add,painting,"{'dimensions': '77 cm x 53', 'cm': 'cm x 53'}",{},,048ca565-25cd-4a65-ae29-9b54ba89bf3c,add painting with dimensions=77 cm x 53 cm,add,painting,{'dimensions': '77 cm x 53 cm'},{},1,SYNTHETIC
add,sculpture,{'weight': '500 kg'},{},,f42b7c7c-9f43-49c6-9251-c3a952fd8290,add sculpture with weight=500 kg,add,sculpture,{'weight': '500 kg'},{},1,SYNTHETIC
delete,subject,{'prerequisites': ''},{},,6e838f48-afdb-469c-8e73-620783ea015c,delete subjects without any prerequisites,delete,subject,{},{'prerequisites': 'none'},1,SYNTHETIC
read,outcomes,"{'outcomes': 'with category', 'rent': 'with'}",{},,12c0945e-cc3e-439a-804a-1b46cfb85a18,get outcomes with category 'Rent',read,outcome,{},{'category': 'rent'},1,SYNTHETIC
delete,tests,{},{},,025875ba-a59f-4064-8074-3b42899a4a72,delete tests taken after 2024,delete,test,{},{'date_taken': '>2024'},1,SYNTHETIC
read,course,{},{},,85425dd4-57e1-4743-b057-f191e128b731,show courses that are online,read,course,{},{'delivery_method': 'online'},1,SYNTHETIC
update,employee,{},,,8cac9d7c-d514-40de-9e2f-49f9825c07f2,"update employees in Marketing, set experience_level=senior",update,employee,{'experience_level': 'senior'},{'department': 'marketing'},2,SYNTHETIC
delete,customer,{'last_activity': 'over 6 months ago'},{},,856a6120-89fa-44c3-8648-9cc2cdf518b1,delete customers with last_activity over 6 months ago,delete,customer,{},{'last_activity': '>6 months ago'},1,SYNTHETIC
read,student,{},{},,8adebabd-8627-4d56-9401-5aa31986092b,show students majoring in Biology,read,student,{},{'major': 'biology'},1,SYNTHETIC
update,teacher,{},,,b196d17f-de5b-4a13-9fff-14981eade3cf,"update teachers who are part-time, set full_time=false",update,teacher,{'full_time': 'false'},{'employment_type': 'part-time'},2,SYNTHETIC
add,in,{'currency': 'eur'},{},,22e8c7fd-fcec-4082-9c38-5c63024812a4,add invoice with currency=EUR,add,invoice,{'currency': 'eur'},{},1,SYNTHETIC
update,article,"{'status': 'draft', 'dome_created_at': '2025-09-18'}",{},,b72334b7-dd98-4621-9bab-03501a2b1dc3,"update articles with status 'draft', set published_date=today",update,article,{'published_date': 'today'},{'status': 'draft'},2,SYNTHETIC
delete,book,{'pages': ''},{},,69e33954-bf89-47e2-bd0f-8a440d9841f1,delete books with more than 500 pages,delete,book,{},{'pages': '>500'},1,SYNTHETIC
read,product,{'brand': 'sony'},{},,287a8c8f-5715-4a5d-8561-9f6898b0b99c,get products from brand 'Sony',read,product,{},{'brand': 'sony'},1,SYNTHETIC
update,,,,,ad3bf0d3-efac-4764-bd46-7c6459fc6a5b,"update orders placed on a weekend, set discount=10%",update,order,{'discount': '10%'},{'day_of_week': 'weekend'},2,SYNTHETIC
read,project,{},{},,b3cce1fb-598b-414c-aaaf-2efb0c08b36f,show projects currently active,read,project,{},{'status': 'active'},1,SYNTHETIC
delete,tasks,{'deadline': ''},{},,6a749f53-67a5-4e4c-997c-a15b4f5fcfc1,delete tasks completed before deadline,delete,task,{},{'completion_status': 'early'},1,SYNTHETIC
update,events,{},,,fade7331-6075-4a65-817a-ca74f85533a1,"update events with participant count less than 10, set cancelled=true",update,event,{'cancelled': 'true'},{'participant_count': '<10'},2,SYNTHETIC
read,feedback,{'dome_created_at': '2025-09-18'},{},,98308ba2-9c1f-4574-9aa2-f301a8b0f1ed,get feedback received today,read,feedback,{},{'date_received': 'today'},1,SYNTHETIC
delete,user,{'roles': ''},{},,27441413-9b5b-48b1-b26c-a654d93def91,delete users with no assigned roles,delete,user,{},{'roles': 'none'},1,SYNTHETIC
update,reports,{},,,0649d39f-d118-44cf-8298-a15909fd1ee0,"update reports with data source 'external', set data_quality=high",update,report,{'data_quality': 'high'},{'data_source': 'external'},2,SYNTHETIC
read,document,{'last_clause': 'true'},{},,c17024c8-a528-4b52-b38c-5ab7a5abe28f,show documents last modified last week,read,document,{},{'last_modified': 'last week'},1,SYNTHETIC
delete,film,{'budget': 'under 1 million'},{},,f8e75271-8d84-4111-80c2-1e347fead8ef,delete movies with budget under 1 million,delete,movie,{},{'budget': '<1 million'},1,SYNTHETIC
update,song,{},,,8c81ff1f-aa76-49f5-81d5-b1ecc73ee9f5,"update songs with explicit lyrics, set content_warning=true",update,song,{'content_warning': 'true'},{'explicit_lyrics': 'true'},2,SYNTHETIC
read,a,{'year': ''},{},,2a7aa849-2124-4461-a35c-256c7b50e2a6,get albums released this year,read,album,{},{'release_year': 'this year'},1,SYNTHETIC
